5b27a16123f46b5aaeda3171d22e075dcbd36ee6,NS2B-NS3 protease;Zika;NS2B-NS3pro complexes
28b107243576723248ad4053261000311a22f134,presenilin variants;TREM2;APOE4;AD genes;CR1
e6fe63419fe399f9c77513c1c11a043db006a2f3,cn;Pheg
dff716159738acd6bd53b4be12af45358a58752e,mycoplasmas;RNA polymerase gene;16S-23S RNA;Mycoplasmas;16S-23S RNA genes;RNA polymerase beta subunit gene
8c900409a679dc1f16ef13c73500cbb53605b683,RV1B;PR8;type I interferon
6aa2716c00d89f4b760a9167b15d6203303ae6b9,
8eb99586e9103599ab2f58cc33ca94cd0b60ae53,
e0fd364797eb02a280e25e2649dfe6d6c0d33e05,
d418cdee18b07a0adfb553d43b4a08f7736fa9f3,
95754ec84bdee0637765a5ee34983a5f6cc86eed,peroxisome proliferator-activated receptor-γ co-activator 1α;PGC-1;Bcl-2;statementPGC;PGC-la;AbstractB-cell lymphoma 2
b4fc44eabb1f640124fff98990c85dc5c9984aee,PE243;catalytically active viral polymerase
d91120d80916351170b34715ea4ab141f02c51fb,integrase;integrase genes
0cb9c296684ca5e71462d825cab2827854a01544,iDUX4;StatementDUX4;DUX4 transgene;DUX4 gene;p53
f122e125c2cd3580b1a38e27c780b99f671fd78f,HLA- DRB1;HLA-specific amino acids and HLA types;HLA;HLA-DRB1;HLA-DRB1 allotypes
88e3b43319399c339186c02c44d369228c35eef4,anti-apoptotic factors;ABSTRACTCancer gene;Mad-1;Diphtheria toxin;hTERT;hTERT promoter;integrase;DTA
0b4b4e5bb8d0d5167eec1e203b5dad283bd364a5,TGFβ;daf-7;daf-2;IGF
90e28ff462882ca7a9329beb879f73c2e99430e4,GPCR;TRP;TRP channel-interacting protein;Hh;ENKUR
7a51b191fd6575831585eee67a0ac67f209d8fcb,GADD45B;interleukin-6;viral endonucleases;IL-6;SOX;IL-6 protective sequence;GADD45B mRNA;nuclease escape elements;viral endonu-clease SOX;IL-6 element;associated RNA binding proteins;nuclease escape element;nucleases
b5161b031c7f720562e94735a018d1c3c8be3ae5,
138d4617f4f4984bec9cf2c7540fed533d9e4d6e,
3b22eecad8a582436c52284a4db2198a98a94e18,dual-specificity phosphatase 1;MAPK;DUSP1;JNK-interacting protein 1 scaffold protein;JNK;protein phosphatases;p38;interferons;AP-1
5d9e490190986584d799e2828c6fd9679e5ae159,Seq;IFN;bat ISGs;bat RNASEL;ISGs;human ISGs;ISG;interferon;interferon-stimulated gene
fb7371ad31cd501854660876a282060402082537,
656ef218f7dcea5555a59cdc29d0f9ec8d5c2a82,type I IFN;NSP16 mutants;viral 2’O MTase;IFN;IFIT;dNSP16 mutant;2’O methyl-transferase;MTase;NSP16;IFIT molecules;viral 2’O methyl-transferase;highly conserved nonstructural protein (NSP) 16
f126b7f9c8ba02a0f872b51cf95d08086e0bd4ac,RNA-dependent RNA polymerase;nonstructural protein 14;CoVs;nsp14;RdRp;IMPORTANCEUnique;nsp12;replicase proteins
7116ddab89281e7641fb659019c90ee3715f5039,16S rRNA gene
3d690de86ca6e200f4f9cac61b004e47ad753aae,IFN-β gene;interferon beta;interferon alpha/beta receptor;CoVs;CoV non-structural protein 14;nsp14;dsRNA;IFN-β
08a22278486e12768ce186677a6a89663d24586f,psRNAs;cpsRNA;AbstractIn;cpsR-22;cpsRNAs
090b6c8b3df30bc248221869f673a2d970caa1b9,
10525ac89e46be4cb9cb9fd1131d28411a902047,
44b6eea3629b4e13595dc49813ee39a0d20dc5f2,host antiviral restriction factors
aa5a99e67d3e887b3fa88575fb0d4a662d0a60ce,
9b17a9fa6be11d8b3dbed9f3dea2516020083bd3,
7395de48b2402e5e1561a93b99e8aae8728c6ff1,ubiquitin ligases;ABSTRACTTRIM25;TRIM25;SPRY domain;Tripartite Motif (TRIM) family of E3 ubiquitin ligases;novel RNA-binding protein;ubiquitin ligase
97027e08cb413795cf19064338efd049fe5d491b,
93f67ffe7803061de9b19c4dfa346b3aa97aa4eb,
b0899a264af548a89d649154aec569889717b295,
a555fbeeffc44dfdb5087c83395f0f743654cbba,dsRNA segments;TLR3
8c223fd63ba6a924ecd3df8d32bcf0556758cb95,KsgA
73d80c8f5780d70bd8d343188c56e898e91557b6,
63781701d3aac3b1640caae24b2c8c2a06c8e6ab,
d83e3c028de1950c4f8dedae21eb90f90c4ed6c3,Eif2ak2;RNA helicase eIF4A;PABPC1;TGF-β;eIF4A;Tgfb;host eIF4A;Tgfb mRNA;Pabpc1;Papbpc1;mTOR
48df5b06710467cbe5b41dd851e946fc936ecf15,IFN;interferon-induced transmembrane protein;Type I IFN;interferon;IFITM3
106f10eaae4fb67aca5b2bd737ce2bf1c27fa243,hemoplasma genotypes
09c9fcabc66a106e01ef42247cbd86b6d85bd67f,nsP1;viral MAR hydrolase;hydrolase;nsP4;macrodomain;ARTD12;intracellular mono-ADP-ribosyltransferases diphtheria toxin;mono-ADP-ribosylhydrolases;nsP2;MAR hydrolase;nsP1-4;macrodomains;nsP2 protease;MAR hydrolase inactive CHIKV replicon mutants;type I interferons;ARTD10;nsP2-encoded protease;non-structural proteins;nsP3
b80d9de7750d627a0189fcd2dfd82c7efcb1c079,RBPs;RNA-binding proteins
e18620d5cff022d18aa23da2fa4634331fa54860,ABSTRACTBackgroundProtease-activated receptor 2;PAR-2;IL-13
0624a12abfe85c8b5070850d912a2db4cd453236,
0015023cc06b5362d332b3baf348d11567ca2fbb,PK region;PKs
f8e8a9c6f5662c1739be031e6134284ef08ea8b2,
de3ae7971891058db2f4b36cd216531e6f533332,β2m;CD8;pMHC-I;giant panda pMHC-I complexes;panda pMHC-I;MHC molecules;TCR;pMHC-1;MHC-I-β2m;MHC-I;pMHC-I viral antigen;giant panda pMHC-I complex;MHC-
26cb6703ca72bf97887abbc29a40b1bd9d7890f4,FLC;CA12;SLC16A14;FLC enhancer;MEK;ERK
8b88d01563538e4abd29c3ba493c534af30664cc,
a05179c57d5e1cdddc839ff3c0b70a614efbb6cb,human coronaviruses
403d885a33958731c4607ea632453e25a89e2b57,
9daed5e675ac113d1939056dcebbb1f32ec0d7ec,human ACE2;host protease
6cb02c7565f6f74a3d165e14196de5e9e87d2d04,
24ff82a421f1a33db3ebaa22652bd62e0cb77c57,
fe66306680e5be9820e2cc3742b663a782eb1b31,
671b44ae9bec89cacf7ae9e7b2a79649a9b66773,
e4cb4af2f4ec6f023096afcf7b3d4410584e1393,gremlin-1;gremlin-1 siRNAs;ABSTRACTHuman gremlin-1
a3116a1ea2e157c8855023d968cc0f0bd6c9846f,FUBAR;S and nucleocapsid proteins
b6e92eda6c26b456165422d4e5552b81754c4a82,
bb97f90ff5bfd41f2f1148c5cbdb257fdba535df,
e29b287d326be9c2c0a7dcd7a81cb49cc2125360,reverse transcriptase
abcfffafab399149d4adadd6bb458c4994e2025d,
cbc05d14c57b91081970a232ab83bc993f998fe2,
68e509d42a7d3349550512d80eca4e2b2123613f,Angiotensin-converting enzyme 2;ACE2;ACE2 RNA;AT2;ACE2 virus receptor
12fac9aedb1a09a3922a3c084ce4723708e463d6,
029c1c588047f1d612a219ee15494d2d19ff7439,
06a1002f9fbea7179ac3572843f66b14568af6e4,
aef0734eb2538d3624d650a4ae20c3f66cace5f2,GPCR;DREADD;Gq;M3 muscarinic receptors;cytokine mRNA;GPCRs;hM3Dq Designer Receptor;muscarinic G protein-coupled receptors
754315299d847600d6c5d414665c728d40bf731d,
30b5c7b8faf95265f67ae59f4686eaf9b2772893,
957e71389292e0881dff2bbe0e87fe6bf8b2d381,
d49f8ba7212183bc1b7f2cb6dd709dd197303b3d,
c6ec1380338cb2467dc6fc14add09ca5bea18411,
f24d3b4b4af138be06b7452b7acefc8948bc1056,
2afff5fe89a3e3ec270a41c2b929dfeec68d7d50,
c04c7fb330a409a00f67040dde0f83b3da88eacb,
b9dbb79c9e06164c3b7fefce67c11c5d6caf1fcd,
acb0e11e5763dbf7588ec435751a2ab705a783f1,"HLA-DR alleles;Nucleocapsid (N) proteins;S, E, M and N proteins;2019-nCoV Spike protein;CD4"
a6af28a7f0a0d8d1e4d5b06f5ae38412298bbcb4,
f17c6ac4986aecba2dc22f67b32f2d16b369117b,
0ff4ad5359ee2df3568605385a8616d8da66bf2c,
18dc6a67045d2687d2b5c11c85797f42824ed243,spike protein
ffc9bc4ac6548cb1c03c2c6f088ab1c1c2067c6f,polymerase terminators
6ae20454d1a9f228864de24660c2460becbc8151,viral protease;2019-nCoV protease
a01672035e0b9d21f9a934b9c9071610513325f2,
a44334e676e43c1889d282b0f0a8365f0f1e0c52,
0c27c0ddaa4761f6155838df81a88d24619720f8,com;emweb
eae11a3f01b79e76a968bfb84886432f04584596,SARS-coronavirus receptor;ACE2;TMPRSS2
ff54e3e961a72eb1d2500166809b3651b2f98cf6,viral proteinases;2019-nCoV 3C-like proteinase
9e94f9379fd74fcacc4f3a57e03cbe9035efee8e,coronavirus endopeptidase C30;protease-drug complexes;PLVP;CEP_C30;acute respiratory syndrome coronavirus 2 (SARS-CoV-2) proteases;papain like viral protease
a8e53c77bc72f467723a7d5b8020875c0e96f8aa,human ACE2;ACE2;cell entry receptor;human immunoglobulin IgG1;ACE2 mutant;Fc region
836190d366ba8e34c3a5df8a24d17a36fd503505,spike protein;S-protein;CoVs;human receptor ACE2;2019-nCoV S-protein receptor-binding domain;human receptor
a1bff76ce360e8990b0a4ee2a5228a6e6e63d9c1,
5d3612cd95331a2f0c43ef9d03ce583b5ff8c995,ACE2;hub genes
21100aba41a4bfb48d7dc37f1bf5dbb38bf3867a,Human Coronaviruses;envelope and nucleocapsid proteins;human protein-protein;human protein-protein interaction network;human protein-protein interactome network
5c525cc04075b7c82e52b1e80d96bb394b1a0907,
b51d1c7287ac75790a52752489577d33d522898b,ACE2;ACE2 mRNA
6c91b00faa16142426820016ad3a7847fc77c8e4,ACE2
bb8e3d331bb2975e1c644c8729b842797da2d626,COVID-19 genomic signature;COVID-19 genomes
181b7b57851e6f58a601b68e613d10c10616f774,SARS-CoV-2 proteins;nucleocapsid (N) proteins;MHC alleles
1b531d266b4933bf8040739ed199914655b075d6,
e3f19f88e7e3d1279b4d93e4db041e44a8d35dbb,R0
c9533866dd77deaa65ee1015b57bca5486f93326,Wuhan
164b0678afc42f1923aa100b624ca969a53fb3b2,
013d9d1cba8a54d5d3718c229b812d7cf91b6c89,
158e546658e42ab0a89d174bc9facb437a034df6,
136ee862ad53b606c8f2bea917b9705f5079e88e,Rloc
8a1fde8c65e439496ac5810504de23ef77312f28,2019-nCoV spike protein insertions
74b00f19c3af87d1081644f02490ba250f57b7ca,MHC class I;MHC class II;envelope protein
59eab95c43fdea01481fdbf9bae45dfe28ffc693,AT2;ACE2;ACE2 gene
f5d9ab798adf8face1655d476644ebb75fbfef18,SARS-CoV spike protein;Angiotensin-converting enzyme 2;renin;ACE2
5f6a410a4ba086b296100a8a5a10df59eb337c90,
8762adc9311e5803d1de438493772269acfe7fa3,
73c8af41cfdbf52c0dfba37727e3b94cb56b495e,
dca8ced82157924ed86c698a7dd482be81b4b266,cathepsin L
0aff00101d5ccc6592987185ab833f95d842f98b,SARS 3CL protease;3CL protease;SARS 3CL protease X;3CL proteases
c85f571a674c7fed0ccb9176e9cf9f3d3659ca32,
dfb0fedbeed56bd2b795a67faab28295afc14c96,reverse-transcriptase polymerase-chain
ac35eeb6eaaf382fe0e123719f7dc409046e5d87,
d5f14e63b86239f491c9dd1749cff01dc4d633cb,
36a5f6d55d7c5f67d4344e36da0a72856ad3dda0,
ba92c589f077b55e9cd13264d619c2ffe9d3ce7a,
3e5633a9a76a8c03e4ec57e4659872a63f045117,
adb09e4e5c7331b2aa661b3d3bb0a643e00d11bc,RaTG13
2cc809ed4d5c3640ee2351fdb1876e8ff6c01b51,
5bbc428de7fc2f10c24d8439edda26d84b319687,
5cfb44ecdfb61b2898b6cf7315b1e810874a9560,
329dfdd2fbe4b3c510c5329219bfd33764ab1710,
17307ab6eda64e1538da204c02114dd36a9b7fd6,SARS-CoV-2 viral proteins;class I and II MHC
a22ceac8d5e1cfaf2e79557d3c794458d0e1cdbe,AbstractIn;Pangolins;ImportanceMeta
b970b7a807f37678f91d4b989ffdb7d7606d754d,angiotensin converting enzyme II;ACE2;ACE2 gene
5c31897d01f3edc7f58a0f03fceec2373fcfdc3d,
2913d91f13fd59c698f68ba63008d8e0550c0607,
d2609c4d8837558f4b8f32170422ce1cd12425a6,
dcd7a1235ea74e3ef71d051103bf8a64c3c8f457,
815745bf1b522d33fd7371cc9a6561a2a93ef87e,
48656efc59191537073975938f25f201524971af,COX
06c1b3535b83251cf92c01258b5048beeab7a460,
eec5b4ce2de8d9d00be664e6af79cac476991bbf,ArcGIS;WinBUGS
15ad534bb2ec7bc4b0ee83ddac11a1b837d743c6,IL-10;T;IL-6;CD8;CD8 + T;CD8 + T IL-6;CD4
83323659de2f2d5ed3ca6ada7cf137a8a17bb014,3C protease;coronaviruses;protease
7f8c673d136b9bc0aeda55e49cc72aacaa5688de,
7ab9f9fcea519ebce527c3ede8091beedbb26ad9,ACE-2;2019-nCoV spike glycoprotein
8c210df7072bc88fa7d2da72b25c84430c16f5e8,human ACE2 receptor;Spike gene;RaTG13
35ac99bfeb665ce0a2ae361dba1161e69eb8b7d5,
2cfe7a4cc1fceed0ad7ffbd6244a61e0b2c3ac8b,
8b88901d0bb033af3a18ebcdf7f2aa7110b21504,BLAF;BALF
004f0f8bb66cf446678dc13cf2701feec4f36d76,
8bcbb998e7067bab377471601a3e72e50c2fe24f,
fbc41a8e025cd6eb2d7c156aad3b6923af2349c4,Angiotensin-converting enzyme 2;AT2;ACE2;ACE2 RNA
a726e1844e86c7c17b8b4461dd4c29ad3094c792,
fc15f433048e4d9464964930c36a1e7057ba1088,"CoV spike (S) glycoprotein;nCoV-2019 S, suggesting antibody;ACE2;SARS-CoV RBD-specific monoclonal antibodies"
4d1090e239baa1ea54af521f4b8bd8b5ab51fd35,
d3c2e2839498c613ee95739dce7052109750362c,SARS-CoV IgG;IgG;IgG antibodies;nucleocapsid protein
d34a47b592e9c6e84b5b4115474349acbc0fb925,
5fb2cce255dd56b944ae52cec664bd7f4f222c66,
5585d267f9b505b068f9f72bff5f12c248472f0a,
409c431edf54d022463f40f2d31a0dfab42f5324,
c672f5b0d7c0a40f7cc1bdf079066d72eb8f64ec,ACE2;Angiotensin Converting Enzyme 2
11f96d05db6854ef95312aa3a4736724ce1f02d6,
90b5ecf991032f3918ad43b252e17d1171b4ea63,
05d99c07db59b6948e39bfa62c2cbbf62944059a,
3579a2b0053bef55f93716e444173727a6c94c6d,GM-CSF;interleukin 6 receptor;IL-6;CD14;CD4;monoclonal antibody;CD16
f6f1ec12291f743de1504003929ea654217f2af6,
4b56993a4d0f091e70ef5dec2e5a61c3043f752e,
38bab3f17b186bd8ee289e5d135bb7d500ef500b,
7ed2c0786eef3d39fa0435b461aa34ab454a4753,
8b71ce92ec03e066eca7792bfd17e2f210d50ce3,N gene
adb3a6501ad731eda95d0a1a182a793a0dcd58b0,
1218f278a4f8d83dac14b23c8f698062812ef9d5,
47b07518dc0f608e53198bb5f8a95caa1c164fe5,
3319392ca8bd2b8f2e2d00bccdb80deaa8a77c2e,pangolin
f4d76fb8161f4cee6987d7d412798e1276348858,
b1b9d81726e56c2781ce6b63ae5015cf2f314c6f,quarantine factor;traffic blockage factor
f4f4b045dce8ff5ff1f5aaa48a6bdbaaa7b05179,
f7891683eecd12b3908862fc7ef1d341ca7a293c,
0eda8331214ca028350b07e2953702f3078a105e,
57e01ad2a4961cd5cc6a3733f5f8c013a8946f3c,
91098f6fe46a21565bf0cb06fe960cdb2c3f5e38,
317943dec06b88c1c62ef0ecd832f0d644b1d417,
73998a3f565b661816d48aa7c20fa5ae617864d5,enzyme II;ACE2;ACE2 RNA
f9c6a656d0ce352cc1fa0df8d83e6d4a1f53d7c2,
1df9ce60e358f6cef0be3f6e15fe2a9c6f93f39c,human SARSr-CoVs
10138816c67a562b55bc9c2b882b62c81fc4b062,
b117016a887f05386acc4387dab5bf8c769cf90e,
8bd8158e4a47c65b12a462b49b4b8b4af1488dc3,
d069dfb7f0aefcdc2c890a1bbe773ebd26b01a55,
3da1a03cb675f463b0d8e30744aa33512241dd29,
7325363d061f0f4699e29bfa544438e14e7c207d,IL-10;IL-6;CD8;IL-2;IFN-γ
6445688d3f59cb7e02f2a8b28450cdf118a8a373,
e62e453735dc2022f4d81aa9b22769de30d0bb90,
33bd85ea9ca61c4d0674c43ae5b901b271b46f1e,
fbebe4b66073c44cface2e842754bce26e3e2913,
d4cfb1fc4fc53abbc1d4b0ca60276c6af6632c3c,IL-10;Alanine aminotransferase;CD8;IL-2R;TNF-α;ferritin;CD4;C-reactive protein;lactate dehydrogenase;IFN-γ
56a81431a148344381a1da80c877885f3f3d6d59,
a388cca261e8af7936cf3b79c35f43442f65706b,ACE2 proteins;SARS-CoV RBD antibodies;SARS-CoV neutralizing antibodies;ACE2;human receptor ACE2
22f3be8bbf6d792549b7a6088df7440e425cb34f,ACE2;DPP4;ENPEP;ANPEP;Angiotensin;host receptor;human CoVs;co-receptors/auxiliary proteins;AT2;I converting enzyme 2
fe685aa676e739bd52ba2585a7e5b27c55e2d0d6,ACE2;viral nucleocapsid protein
0cad40f50e41144e8b64744251515eca8cfac5f7,
dac1b1607ae72b9509ab26367e0d55016e8132a8,
541e7d329fa466fe7b961263666386dddec75894,
a6d2875c8b70a41ea815511417546a0689816964,
f0e75c4697317cbd0e3a5cdd722fe0526595db64,immunoglobulin
341fe593ea84b66223d50924bddbba252c37bc4e,
a8be6ba53508e988c2c8c153478ff615b0d77687,PCSK9;Pcsk9 sgRNAs;CasRx;Cas9;Cas13d;Pcsk9;Pten;lncLstr
b705170c7527f5bc6842d90bf443fa9f9ee00bf9,human ACE2;ACE2;S proteins;AbstractAngiotensin-converting enzyme 2;Collectrin-like domain;B0AT1;SLC6A19;spike glycoprotein (S protein
cc5e36a8d22f6b1708b1c43764806b1722aa1754,
1b4ab28a9391d516e1753874c73d2d244104f825,spike protein;SARS-CoV-1 and SARS-CoV-2 Protein E;S proteins;protein E;SARS protein E;envelope protein E;human receptor ACE2;SARS-CoV-1–specific neutralizing antibodies;SARS E protein;PDZ-binding Motif;host cells1
6186828135d9e5e7e50f66567505d02e910b3ee2,
db142fe07544dcf0e454f8a9f39452f0aa92a6ca,
b9548530d954b407b35fb266e2b4192402c982a1,
36521caf90f471c9da1a4e84f8562440d73ead9a,
4609a2dd3568a7241548b7303e0d836e33d4d5ca,IL-10;serum IL-6;CD8;IL-6;Tim-3;TNF-α;PD-1;CD4
fc7a6b5d1852c5ecce2d20fd0d73d5f957ed7055,
ba1c4c0de19352d0b9ed7db6199803b621f0a8f2,GAD-7
537009c0181c3269f40753f75ddca4d17ae8abae,
9bf1677e5f822110e736076a4ba6960a80f2f348,
672ca9b6e50e26c49fc7be2ef3b4f685badf9db1,
a09c1ad0f05bbcc256cd667ad7411e6690134370,
cb3974f33a1d54369d630e62052d603148bb12e7,pangolin;coronaviruses
c2af4db8591a8ef84229eb08359c0a50efa24544,PEDV spike protein;pig polyclonal antibody;viral spike proteins;PEDV protein-protein
f3ff1ecae96700f41b83d2a034a3a959428388b0,ferritin;C-reactive protein;procalcitonin
eb8ac60527db35b10881cb4fd86b8a6e21983d02,
712f1a74a5083d690832eed5fd9ff16a04434d8d,COVID-19 nucleic sequence
3c94f582610453b6c1389c3a5d6ad57bcf0ba033,");, 88.;Most;/;,;The;, PCT,;liver;of"
b463aa228141ea5c920755e57bf9c49a55adf141,
1e45cd5feb7928bbc8bcd524d9c6b7adeae08a6b,SARS-CoV-2 RNA
4e2bc97a6164191ba3d53abfa49ccd973aa80326,
7bfc745e4edcef81527e38d69589e7bcb5f725c2,
aa507fcd3876f8c422993c8dd13847b1b8e77471,human ACE2;Pangolin-CoV;Pangolin;S1 protein;RaTG13
9f5625d9287d8c6729215a20add99c8cd4ba08cb,viral protein antigen;2019-nCoV spike protein;neutralizing antibodies;human MHC-I;spike protein receptor binding domain;MHC-II alleles;MHC-I;2019-nCoV spike protein receptor binding domain
3a6544f6f247366d4c12167f7fba743e9d981c63,human ACE2;surface spike glycoprotein;ACE2;S protein;AbstractAngiotensin-converting enzyme 2;B0AT1
70c7260fc0702bd4a554421ac68972c991313e56,mucin 4;Muc4
373b3b78e296f0046af3506452c6934b71084b58,
f854d7b750541d65c48df953a65028a50ce57881,C-reactive Protein;CRP
8d6d3be5f9353eb3358b44e646c83f1a90861b4d,
6fcf4019b0be24071210f97eda4baba53a6a79de,
a36bfdd1c9a1666401269fb0c08a3c2922bd6812,
207dcb6e3cd43cdea91d29a15be1ee34068bd54e,
bd8f57ea4aadeda075d557f566a1909d68e658c4,ORF1ab gene
ba3efcd6b74e55327fd7db470d824fc18943f30e,
9896bc65559e6406d0d3cb35e9b01b953d61959d,
ae6fc64042b050df93ebb8f8045892952f18510f,
d01e580a45c457c7c200cd884e746b4d836e2ea9,"viral fusion proteins;HIV-1 envelope, Lassa virus glycoprotein complex;hemagglutinin;Coronavirus S proteins;coronaviruses"
78e49fdb6f0aa9924a5b510341d52b618fff0ca6,Angiotensinconverting enzyme 2;ACE2;S-protein
9aef9e1c22896809852ec6c94e413aff33b3d9cf,2019-nCoV genome
233978852b45429db49d2aabe1c9c9bfe73b1884,
091a8e9a61e19e88caeb039f0e3888d111b20439,
eaf0b485f290fa884dd18de71be79d86de20eb31,
d12b31daa935e9043a9f526a2547b6216ada7cde,
87b89b038b28d2ba0bcfd2203845bf15f922c1b5,
b842a645116edb86df997aa960699a7513f2196a,
29bc34aad802ab6b35074f23c631540a84b16d0d,
cc41c51293ed24a57ddf467e462ec9399463ee33,com;COVID-19 genomic
54d2fd5689ac3255e8041c36b5fb333a3bd3f9b2,
4f8d24c531d2c334969e09e4b5aed66dcc925c4b,
5a9164999237a46d3d6aed53bd59b17d91a9e6d0,
04030bba3035a58c7725ae267973206f6eb6c0b4,
7fd337f16780aba8f1e599ce7516dc9b1d80a546,
eeae21c913759e8cf4c345e561457fe7ef84480f,
eb7fc5004191e8fce0d6e4ff98de6865872e665f,SARS-CoV neutralizing antibodies;neutralizing antibodies;MERS-CoV neutralizing antibodies;human ACE2 receptor;SARS-CoV-2 S protein;SARS-CoV S protein;S protein;viral S protein;SARS-CoV-2 Sipke (S) protein;D12 mouse antibodies;CR3022 neutralizing antibody;MERS-CoV S protein
7207df5b61e93fa5a2b6e720c91aed05270e81be,ORFlab
8b2e50eb3ea84225580fbdbccccb4fcd3f062feb,
bbba5ff9ab9eccef99a0bbc6ea557a373158bbcd,notFABP4;TCR-seq;FCN1;CD8
a9c58042555c0d56b8e94bc5558db0c3dd697dcc,
bf39a81c9aab9e0569f33d93d5e203d320dac024,
6bdd6867205d9b09f833f01c65f1bbfdae469164,Ncov2019
e4701bdf5d414ea8ca38a4d8d3f69540805293b0,ALT;CRP;Alanine transaminase;aspartate transaminase;AST;C-reactive protein
09b6706748f0c1ae0da436ac2dfac9052b84e4ea,bat α-coronavirus HKU2;SADS-CoV;S1 subunit;HKU2;SADS;CTD;SD1;SD2 domains;S2 subunit;CoV S2 subunit
1d882d90109fb4496088342cf2bcaa4fec40cf9f,
01d162d7fae6aaba8e6e60e563ef4c2fca7b0e18,angiotensin-converting enzyme 2;ACE2;Renin;AT2R;IP-10;Angiotensin
47f65bff75b7752a38ccbb540fbd74955b3addea,Tibetan
99a46ba28f5811c112876ec77f570d6c10778db6,
0fd300aefb704c20f32152b97b6194015f1c74e7,
5b1a2b3207e3f674b94f6f271b92c29f3a8a6754,TnI
d9eeeb81d17be6a722b11081f13576de197d249f,
6f53b9dff58818839c45410d11b58f0f3e327d8a,
53326420d7eb607538a248c0da27d3b092f651e2,
ffbd7555a337706238c211197b221795e4e35146,Iran;Iraq
c1ae608c7ffb926a0f50a6a34c0780983274ea74,
7b5be48b7769ccad2f44a8c54efcea5281a6c633,
d7701711485f822c0f43df58b48faf6a433028c4,
c8b6f2752a842dd9eb9c50a82112748ef10ba259,angiotensin-converting enzyme 2;SARS-CoV S protein;ACE2
da5ecffba8c5d1b7afee057ff61149fb976501ce,
bca15ad98e1d08c6a62c9c0486de84bc15a9f661,ALB;alkaline phosphatase;albumin;ALP
c8d206a4f9af0709b6e9ee90c4d854d482cb0784,IL2R;interleukin-6;IL-10;CRP;interleukin-2 receptor;IL-6;IL-8;TNF;interleukin-10;tumor necrosis factor;α;interleukin-8;C-reactive protein;TNFα
7d3dcbbc2b0741fc544693d7b3fc185f0bd50eac,nCov2019;com;GuangchuangYu
160ecaaa5a766c289fc2f6b5499f0dfe7aab971c,
875b7c463f00772fa0dc18ada678bc1ff16a4274,
e046a06f262d74d025272ad697d358c4afb5d9bd,
0eee9760aee0ca2fdf8d1d215c3689d5f8d84df5,
eca1cf50bd67a7efbcaf78864f5f5b3b850243d6,
86b6b0c1b2777541feb83116bcb7a5cb12a52310,N and Orf1 genes;Orf1 gene;N gene;SARS-CoV-2 RNA
949feecec7c10e71532e860f7f1230bd696e8234,human leukocyte antigen (HLA) alleles;MHC class-II;MHC class-I
dbefc8ad2a3de5d1696b7e604de8bce1da2ea8cd,
